dt_venda,loja,uf,produto,canal_venda,tipo_venda,vlr_venda,qt_venda,qt_dias_com_estoque,qt_dias_sem_estoque,qt_dias_com_estoque_aberta,qt_dias_sem_estoque_aberta,qt_dias_loja_fechada,estoque_loja,habilitador
2023-03-11,ABC19755,CE,Produto Z,SITE,REGULAR,250.0,0,22,0,18,0,4,8,0
2023-03-29,ABC19755,CE,Produto Z,SITE,REGULAR,250.0,0,11,9,10,6,4,1,1
2023-04-15,ABC19755,CE,Produto X,SITE,REGULAR,118.66,2,21,0,17,0,4,59,0
2023-06-18,ABC19755,CE,Produto X,SITE,REGULAR,121.0,0,3,16,2,14,3,0,1
2023-04-15,ABC19755,CE,Produto Z,SITE,REGULAR,250.0,0,11,9,10,6,4,0,1
2023-01-01,ABC19755,CE,Produto Z,SITE,REGULAR,183.0,0,27,0,23,0,4,48,0
2023-05-31,ABC19755,CE,Produto X,SITE,PROMOCAO,109.9,3,16,0,14,0,2,27,0
2023-08-06,ABC19755,CE,Produto X,SITE,REGULAR,125.0,0,21,0,18,0,3,42,0
2023-03-30,ABC19755,CE,Produto Z,SITE,REGULAR,250.0,0,11,9,10,6,4,1,1
2023-06-17,ABC19755,CE,Produto Z,SITE,REGULAR,250.0,0,16,4,14,3,3,3,1
2023-05-29,ABC19755,CE,Produto X,SITE,REGULAR,124.9,1,16,0,14,0,2,33,0
2023-07-14,ABC19755,CE,Produto Z,SITE,REGULAR,221.0,0,16,3,14,2,3,7,0
2023-01-22,ABC19755,CE,Produto X,SITE,REGULAR,122.0,0,16,14,14,12,4,56,0
2023-05-20,ABC19755,CE,Produto Z,SITE,REGULAR,253.0,0,14,0,12,0,2,10,0
2023-08-29,ABC19755,CE,Produto X,SITE,REGULAR,126.0,0,11,9,9,0,11,0,1
2023-01-14,ABC19755,CE,Produto Z,SITE,REGULAR,183.0,0,27,0,23,0,4,44,0
2023-05-11,ABC19755,CE,Produto X,SITE,REGULAR,124.9,1,27,0,23,0,4,37,0
2023-08-03,ABC19755,CE,Produto Z,SITE,REGULAR,262.0,0,14,8,11,8,3,0,1
2023-02-06,ABC19755,CE,Produto X,SITE,PROMOCAO,113.9,1,22,0,19,0,3,15,0
2023-06-20,ABC19755,CE,Produto Z,SITE,REGULAR,250.0,0,16,4,14,3,3,2,1
2023-08-02,ABC19755,CE,Produto X,SITE,REGULAR,129.9,1,21,0,18,0,3,44,0
2023-07-08,ABC19755,CE,Produto X,SITE,PROMOCAO,117.9,3,23,0,20,0,3,22,0
2023-03-09,ABC19755,CE,Produto Z,SITE,REGULAR,250.0,0,22,0,18,0,4,3,1
2023-02-24,ABC19755,CE,Produto Z,SITE,REGULAR,259.9,1,21,0,16,0,5,2,1
2023-02-07,ABC19755,CE,Produto Z,SITE,REGULAR,246.0,0,21,0,18,0,3,3,1
2023-02-01,ABC19755,CE,Produto Z,SITE,REGULAR,246.0,0,21,0,18,0,3,4,1
2023-05-03,ABC19755,CE,Produto X,SITE,REGULAR,124.9,1,27,0,23,0,4,48,0
2023-03-07,ABC19755,CE,Produto Z,SITE,REGULAR,250.0,0,22,0,18,0,4,3,1
2023-04-06,ABC19755,CE,Produto X,SITE,REGULAR,122.0,0,21,0,17,0,4,5,1
2023-06-17,ABC19755,CE,Produto X,SITE,REGULAR,121.0,0,3,16,2,14,3,0,1
2023-04-30,ABC19755,CE,Produto Z,SITE,REGULAR,253.0,0,25,3,21,3,4,1,1
2023-05-04,ABC19755,CE,Produto Z,SITE,REGULAR,253.0,0,25,3,21,3,4,1,1
2023-01-13,ABC19755,CE,Produto Z,SITE,REGULAR,183.0,0,27,0,23,0,4,44,0
2023-06-04,ABC19755,CE,Produto X,SITE,PROMOCAO,108.0,0,16,0,14,0,2,46,0
2023-07-16,ABC19755,CE,Produto Z,SITE,REGULAR,221.0,0,16,3,14,2,3,6,0
2023-03-21,ABC19755,CE,Produto X,SITE,REGULAR,124.9,1,21,0,17,0,4,10,0
2023-07-14,ABC19755,CE,Produto X,SITE,PROMOCAO,117.9,1,23,0,20,0,3,28,0
2023-03-22,ABC19755,CE,Produto Z,SITE,REGULAR,259.9,1,22,0,18,0,4,8,0
2023-07-11,ABC19755,CE,Produto Z,SITE,REGULAR,227.56,3,16,3,14,2,3,20,0
2023-03-13,ABC19755,CE,Produto Z,SITE,REGULAR,250.0,0,22,0,18,0,4,8,0
2023-07-21,ABC19755,CE,Produto X,SITE,PROMOCAO,117.9,1,23,0,20,0,3,51,0
2023-08-04,ABC19755,CE,Produto Z,SITE,REGULAR,262.0,0,14,8,11,8,3,0,1
2023-02-11,ABC19755,CE,Produto Z,SITE,REGULAR,246.0,0,21,0,18,0,3,3,1
2023-06-03,ABC19755,CE,Produto X,SITE,PROMOCAO,109.9,1,16,0,14,0,2,49,0
2023-08-17,ABC19755,CE,Produto Z,SITE,REGULAR,230.0,0,11,9,9,0,11,4,1
2023-04-19,ABC19755,CE,Produto Z,SITE,REGULAR,253.0,0,25,3,21,3,4,0,1
2023-08-07,ABC19755,CE,Produto X,SITE,REGULAR,124.1,1,21,0,18,0,3,42,0
2023-06-12,ABC19755,CE,Produto X,SITE,PROMOCAO,109.312.272.727,22,16,0,14,0,2,7,0
2023-05-07,ABC19755,CE,Produto X,SITE,REGULAR,114.0,0,27,0,23,0,4,39,0
2023-01-25,ABC19755,CE,Produto X,SITE,PROMOCAO,113.9,7,22,0,19,0,3,54,0
2023-02-20,ABC19755,CE,Produto X,SITE,REGULAR,121.0,0,20,0,15,0,5,24,0
2023-05-29,ABC19755,CE,Produto Z,SITE,REGULAR,253.0,0,17,0,15,0,2,9,0
2023-01-11,ABC19755,CE,Produto X,SITE,REGULAR,122.0,0,16,14,14,12,4,0,1
2023-03-03,ABC19755,CE,Produto X,SITE,REGULAR,124.9,1,20,0,15,0,5,17,0
2023-07-10,ABC19755,CE,Produto X,SITE,PROMOCAO,117.9,2,23,0,20,0,3,39,0
2023-03-11,ABC19755,CE,Produto X,SITE,REGULAR,121.0,0,21,0,17,0,4,12,0
2023-02-04,ABC19755,CE,Produto Z,SITE,REGULAR,246.0,0,21,0,18,0,3,4,1
2023-05-13,ABC19755,CE,Produto Z,SITE,REGULAR,248.61,1,25,3,21,3,4,6,0
2023-08-25,ABC19755,CE,Produto X,SITE,REGULAR,126.0,0,11,9,9,0,11,31,0
2023-05-25,ABC19755,CE,Produto Z,SITE,REGULAR,253.0,0,14,0,12,0,2,9,0
2023-01-02,ABC19755,CE,Produto X,SITE,REGULAR,122.0,0,16,14,14,12,4,0,1
2023-03-14,ABC19755,CE,Produto X,SITE,REGULAR,121.0,0,21,0,17,0,4,11,0
2023-05-24,ABC19755,CE,Produto X,SITE,REGULAR,124.9,1,16,0,14,0,2,39,0
2023-02-21,ABC19755,CE,Produto Z,SITE,REGULAR,250.0,0,21,0,16,0,5,3,1
2023-05-10,ABC19755,CE,Produto X,SITE,REGULAR,114.0,0,27,0,23,0,4,37,0
2023-09-01,ABC19755,CE,Produto X,SITE,REGULAR,126.0,0,11,9,9,0,11,0,1
2023-02-25,ABC19755,CE,Produto Z,SITE,REGULAR,259.9,1,21,0,16,0,5,6,0
2023-04-04,ABC19755,CE,Produto Z,SITE,REGULAR,250.0,0,11,9,10,6,4,1,1
2023-06-10,ABC19755,CE,Produto X,SITE,PROMOCAO,109.9,1,16,0,14,0,2,19,0
2023-06-10,ABC19755,CE,Produto Z,SITE,REGULAR,253.0,0,17,0,15,0,2,8,0
2023-02-05,ABC19755,CE,Produto X,SITE,PROMOCAO,113.0,0,22,0,19,0,3,15,0
2023-04-22,ABC19755,CE,Produto Z,SITE,REGULAR,253.0,0,25,3,21,3,4,6,0
2023-01-31,ABC19755,CE,Produto Z,SITE,REGULAR,246.0,0,21,0,18,0,3,4,1
2023-08-30,ABC19755,CE,Produto X,SITE,REGULAR,126.0,0,11,9,9,0,11,0,1
2023-07-18,ABC19755,CE,Produto X,SITE,PROMOCAO,117.9,4,23,0,20,0,3,58,0
2023-05-03,ABC19755,CE,Produto Z,SITE,REGULAR,253.0,0,25,3,21,3,4,1,1
2023-03-29,ABC19755,CE,Produto X,SITE,REGULAR,122.0,0,21,0,17,0,4,7,0
2023-08-23,ABC19755,CE,Produto X,SITE,REGULAR,129.9,1,11,9,9,0,11,33,0
2023-01-17,ABC19755,CE,Produto X,SITE,REGULAR,124.9,1,16,14,14,12,4,58,0
2023-08-11,ABC19755,CE,Produto Z,SITE,REGULAR,269.9,1,14,8,11,8,3,7,0
2023-02-17,ABC19755,CE,Produto X,SITE,REGULAR,121.0,0,20,0,15,0,5,26,0
2023-08-09,ABC19755,CE,Produto Z,SITE,REGULAR,262.0,0,14,8,11,8,3,8,0
2023-08-23,ABC19755,CE,Produto Z,SITE,REGULAR,230.0,0,11,9,9,0,11,15,0
2023-07-27,ABC19755,CE,Produto X,SITE,REGULAR,129.9,2,21,0,18,0,3,64,0
2023-02-06,ABC19755,CE,Produto X,SITE,PROMOCAO,113.9,2,22,0,19,0,3,15,0
2023-01-24,ABC19755,CE,Produto Z,SITE,REGULAR,246.0,0,21,0,18,0,3,4,1
2023-05-04,ABC19755,CE,Produto X,SITE,REGULAR,124.9,1,27,0,23,0,4,45,0
2023-07-26,ABC19755,CE,Produto X,SITE,REGULAR,125.0,0,21,0,18,0,3,65,0
2023-05-18,ABC19755,CE,Produto X,SITE,REGULAR,124.9,1,16,0,14,0,2,30,0
2023-04-24,ABC19755,CE,Produto Z,SITE,REGULAR,253.0,0,25,3,21,3,4,5,1
2023-02-02,ABC19755,CE,Produto Z,SITE,REGULAR,246.0,0,21,0,18,0,3,4,1
2023-01-26,ABC19755,CE,Produto X,SITE,PROMOCAO,113.9,8,22,0,19,0,3,45,0
2023-06-21,ABC19755,CE,Produto Z,SITE,REGULAR,250.0,0,16,4,14,3,3,2,1
2023-06-09,ABC19755,CE,Produto X,SITE,PROMOCAO,1.066.675,4,16,0,14,0,2,26,0
2023-02-28,ABC19755,CE,Produto X,SITE,REGULAR,124.9,2,20,0,15,0,5,20,0
2023-01-23,ABC19755,CE,Produto X,SITE,REGULAR,124.9,1,16,14,14,12,4,56,0
2023-05-16,ABC19755,CE,Produto X,SITE,REGULAR,124.9,1,16,0,14,0,2,31,0
2023-07-29,ABC19755,CE,Produto Z,SITE,REGULAR,262.0,0,14,8,11,8,3,7,0
2023-05-13,ABC19755,CE,Produto X,SITE,REGULAR,114.0,0,27,0,23,0,4,31,0
2023-01-30,ABC19755,CE,Produto Z,SITE,REGULAR,246.0,0,21,0,18,0,3,3,1
2023-08-19,ABC19755,CE,Produto Z,SITE,REGULAR,230.0,0,11,9,9,0,11,15,0
2023-01-26,ABC19755,CE,Produto Z,SITE,REGULAR,246.0,0,21,0,18,0,3,4,1
2023-05-17,ABC19755,CE,Produto X,SITE,REGULAR,122.0,0,16,0,14,0,2,30,0
2023-03-03,ABC19755,CE,Produto X,SITE,REGULAR,119.38,1,20,0,15,0,5,17,0
2023-07-12,ABC19755,CE,Produto X,SITE,PROMOCAO,117.9,3,23,0,20,0,3,33,0
2023-06-27,ABC19755,CE,Produto Z,SITE,REGULAR,250.0,0,16,4,14,3,3,0,1
2023-05-10,ABC19755,CE,Produto Z,SITE,REGULAR,259.9,1,25,3,21,3,4,4,1
2023-01-13,ABC19755,CE,Produto X,SITE,REGULAR,124.9,1,16,14,14,12,4,0,1
2023-04-05,ABC19755,CE,Produto X,SITE,REGULAR,122.0,0,21,0,17,0,4,5,1
2023-05-22,ABC19755,CE,Produto X,SITE,REGULAR,124.9,2,16,0,14,0,2,40,0
2023-04-30,ABC19755,CE,Produto X,SITE,REGULAR,114.0,0,27,0,23,0,4,50,0
2023-01-19,ABC19755,CE,Produto Z,SITE,REGULAR,183.0,0,27,0,23,0,4,4,1
2023-06-03,ABC19755,CE,Produto Z,SITE,REGULAR,253.0,0,17,0,15,0,2,13,0
2023-08-20,ABC19755,CE,Produto X,SITE,REGULAR,126.0,0,11,9,9,0,11,34,0
2023-01-07,ABC19755,CE,Produto X,SITE,REGULAR,122.0,0,16,14,14,12,4,0,1
2023-03-25,ABC19755,CE,Produto Z,SITE,REGULAR,250.0,0,22,0,18,0,4,4,1
2023-08-01,ABC19755,CE,Produto Z,SITE,REGULAR,269.9,2,14,8,11,8,3,5,1
2023-03-14,ABC19755,CE,Produto Z,SITE,REGULAR,250.0,0,22,0,18,0,4,8,0
2023-05-01,ABC19755,CE,Produto X,SITE,REGULAR,114.0,0,27,0,23,0,4,50,0
2023-01-15,ABC19755,CE,Produto Z,SITE,REGULAR,183.0,0,27,0,23,0,4,44,0
2023-04-16,ABC19755,CE,Produto X,SITE,REGULAR,122.0,0,21,0,17,0,4,54,0
2023-01-27,ABC19755,CE,Produto Z,SITE,REGULAR,246.0,0,21,0,18,0,3,4,1
2023-05-11,ABC19755,CE,Produto X,SITE,REGULAR,115.05,1,27,0,23,0,4,37,0
2023-05-28,ABC19755,CE,Produto Z,SITE,REGULAR,253.0,0,14,0,12,0,2,9,0
2023-07-01,ABC19755,CE,Produto Z,SITE,REGULAR,250.0,0,16,4,14,3,3,20,0
2023-01-06,ABC19755,CE,Produto X,SITE,REGULAR,124.9,1,16,14,14,12,4,0,1
2023-07-09,ABC19755,CE,Produto X,SITE,PROMOCAO,117.0,0,23,0,20,0,3,41,0
2023-03-04,ABC19755,CE,Produto Z,SITE,REGULAR,250.0,0,21,0,16,0,5,3,1
2023-07-03,ABC19755,CE,Produto X,SITE,PROMOCAO,117.9,1,23,0,20,0,3,10,0
2023-07-21,ABC19755,CE,Produto X,SITE,PROMOCAO,117.9,6,23,0,20,0,3,51,0
2023-05-25,ABC19755,CE,Produto X,SITE,REGULAR,107.03,1,16,0,14,0,2,36,0
2023-02-06,ABC19755,CE,Produto Z,SITE,REGULAR,236.9,1,21,0,18,0,3,4,1
2023-06-19,ABC19755,CE,Produto Z,SITE,REGULAR,259.9,1,16,4,14,3,3,3,1
2023-03-09,ABC19755,CE,Produto X,SITE,REGULAR,121.0,0,21,0,17,0,4,12,0
2023-07-08,ABC19755,CE,Produto Z,SITE,REGULAR,206.39,2,16,3,14,2,3,30,0
2023-06-11,ABC19755,CE,Produto Z,SITE,REGULAR,253.0,0,17,0,15,0,2,8,0
2023-02-21,ABC19755,CE,Produto X,SITE,REGULAR,121.0,0,20,0,15,0,5,24,0
2023-06-09,ABC19755,CE,Produto X,SITE,PROMOCAO,109.9,1,16,0,14,0,2,26,0
2023-07-24,ABC19755,CE,Produto Z,SITE,REGULAR,262.0,0,14,8,11,8,3,0,1
2023-03-23,ABC19755,CE,Produto X,SITE,REGULAR,124.9,1,21,0,17,0,4,9,0
2023-02-11,ABC19755,CE,Produto X,SITE,PROMOCAO,113.9,3,22,0,19,0,3,36,0
2023-09-02,ABC19755,CE,Produto X,SITE,REGULAR,126.0,0,11,9,9,0,11,0,1
2023-08-26,ABC19755,CE,Produto X,SITE,REGULAR,126.0,0,11,9,9,0,11,0,1
2023-05-31,ABC19755,CE,Produto Z,SITE,REGULAR,259.9,1,17,0,15,0,2,8,0
2023-07-25,ABC19755,CE,Produto Z,SITE,REGULAR,262.0,0,14,8,11,8,3,0,1
2023-06-08,ABC19755,CE,Produto X,SITE,PROMOCAO,109.9,2,16,0,14,0,2,31,0
2023-05-06,ABC19755,CE,Produto Z,SITE,REGULAR,259.9,1,25,3,21,3,4,6,0
2023-08-12,ABC19755,CE,Produto X,SITE,REGULAR,129.9,1,21,0,18,0,3,38,0
2023-07-13,ABC19755,CE,Produto X,SITE,PROMOCAO,117.9,1,23,0,20,0,3,29,0
2023-02-23,ABC19755,CE,Produto X,SITE,REGULAR,121.0,0,20,0,15,0,5,21,0
2023-01-31,ABC19755,CE,Produto X,SITE,PROMOCAO,113.9,3,22,0,19,0,3,25,0
2023-02-15,ABC19755,CE,Produto Z,SITE,REGULAR,250.0,0,21,0,16,0,5,3,1
2023-07-17,ABC19755,CE,Produto X,SITE,PROMOCAO,117.9,4,23,0,20,0,3,62,0
2023-08-25,ABC19755,CE,Produto Z,SITE,REGULAR,230.0,0,11,9,9,0,11,15,0
2023-01-12,ABC19755,CE,Produto X,SITE,REGULAR,122.0,0,16,14,14,12,4,0,1
2023-04-06,ABC19755,CE,Produto Z,SITE,REGULAR,250.0,0,11,9,10,6,4,1,1
2023-02-09,ABC19755,CE,Produto Z,SITE,REGULAR,246.0,0,21,0,18,0,3,3,1
2023-04-28,ABC19755,CE,Produto X,SITE,REGULAR,124.9,3,27,0,23,0,4,54,0
2023-05-02,ABC19755,CE,Produto X,SITE,REGULAR,124.9,1,27,0,23,0,4,46,0
2023-01-04,ABC19755,CE,Produto X,SITE,REGULAR,122.0,0,16,14,14,12,4,0,1
2023-07-12,ABC19755,CE,Produto Z,SITE,REGULAR,206.39,6,16,3,14,2,3,16,0
2023-05-12,ABC19755,CE,Produto X,SITE,REGULAR,97.31,1,27,0,23,0,4,32,0
2023-04-24,ABC19755,CE,Produto X,SITE,REGULAR,114.0,0,27,0,23,0,4,46,0
2023-01-21,ABC19755,CE,Produto Z,SITE,REGULAR,183.0,0,27,0,23,0,4,4,1
2023-03-26,ABC19755,CE,Produto X,SITE,REGULAR,121.0,0,21,0,17,0,4,8,0
2023-03-18,ABC19755,CE,Produto X,SITE,REGULAR,120.3,1,21,0,17,0,4,12,0
2023-04-10,ABC19755,CE,Produto X,SITE,REGULAR,124.9,1,21,0,17,0,4,4,1
2023-02-07,ABC19755,CE,Produto X,SITE,PROMOCAO,113.9,4,22,0,19,0,3,11,0
2023-04-19,ABC19755,CE,Produto X,SITE,REGULAR,114.0,0,27,0,23,0,4,54,0
2023-04-03,ABC19755,CE,Produto X,SITE,REGULAR,122.0,0,21,0,17,0,4,5,1
2023-07-06,ABC19755,CE,Produto X,SITE,PROMOCAO,117.9,1,23,0,20,0,3,4,1
2023-04-09,ABC19755,CE,Produto X,SITE,REGULAR,122.0,0,21,0,17,0,4,4,1
2023-06-05,ABC19755,CE,Produto Z,SITE,REGULAR,253.0,0,17,0,15,0,2,13,0
2023-04-26,ABC19755,CE,Produto Z,SITE,REGULAR,253.0,0,25,3,21,3,4,4,1
2023-03-19,ABC19755,CE,Produto Z,SITE,REGULAR,250.0,0,22,0,18,0,4,8,0
2023-08-14,ABC19755,CE,Produto X,SITE,REGULAR,126.0,0,11,9,9,0,11,37,0
2023-04-27,ABC19755,CE,Produto X,SITE,REGULAR,124.9,1,27,0,23,0,4,52,0
2023-08-09,ABC19755,CE,Produto X,SITE,REGULAR,129.9,1,21,0,18,0,3,39,0
2023-03-07,ABC19755,CE,Produto X,SITE,REGULAR,124.9,1,20,0,15,0,5,15,0
2023-08-31,ABC19755,CE,Produto Z,SITE,REGULAR,230.0,0,11,9,9,0,11,0,1
2023-06-29,ABC19755,CE,Produto X,SITE,REGULAR,121.0,0,3,16,2,14,3,0,1
2023-07-02,ABC19755,CE,Produto Z,SITE,REGULAR,250.0,0,16,4,14,3,3,19,0
2023-08-11,ABC19755,CE,Produto X,SITE,REGULAR,129.9,1,21,0,18,0,3,38,0
2023-08-29,ABC19755,CE,Produto Z,SITE,REGULAR,230.0,0,11,9,9,0,11,0,1
2023-06-04,ABC19755,CE,Produto Z,SITE,REGULAR,253.0,0,17,0,15,0,2,13,0
2023-02-13,ABC19755,CE,Produto Z,SITE,REGULAR,250.0,0,21,0,16,0,5,3,1
2023-04-25,ABC19755,CE,Produto X,SITE,REGULAR,124.9,3,27,0,23,0,4,47,0
2023-04-17,ABC19755,CE,Produto X,SITE,REGULAR,123.652,5,21,0,17,0,4,55,0
2023-06-14,ABC19755,CE,Produto X,SITE,PROMOCAO,109.9,8,16,0,14,0,2,10,0
2023-01-31,ABC19755,CE,Produto X,SITE,PROMOCAO,113.9,2,22,0,19,0,3,25,0
2023-06-25,ABC19755,CE,Produto X,SITE,REGULAR,121.0,0,3,16,2,14,3,0,1
2023-04-23,ABC19755,CE,Produto X,SITE,REGULAR,114.0,0,27,0,23,0,4,51,0
2023-07-16,ABC19755,CE,Produto X,SITE,PROMOCAO,117.0,0,23,0,20,0,3,62,0
2023-04-25,ABC19755,CE,Produto Z,SITE,REGULAR,259.9,1,25,3,21,3,4,5,1
2023-03-02,ABC19755,CE,Produto X,SITE,REGULAR,124.9,1,20,0,15,0,5,18,0
2023-04-03,ABC19755,CE,Produto Z,SITE,REGULAR,250.0,0,11,9,10,6,4,1,1
2023-02-16,ABC19755,CE,Produto Z,SITE,REGULAR,250.0,0,21,0,16,0,5,3,1
2023-01-21,ABC19755,CE,Produto X,SITE,REGULAR,122.0,0,16,14,14,12,4,57,0
2023-07-07,ABC19755,CE,Produto X,SITE,PROMOCAO,117.0,0,23,0,20,0,3,4,1
2023-08-10,ABC19755,CE,Produto Z,SITE,REGULAR,262.0,0,14,8,11,8,3,8,0
2023-06-13,ABC19755,CE,Produto X,SITE,REGULAR,121.0,0,3,16,2,14,3,0,1
2023-07-23,ABC19755,CE,Produto Z,SITE,REGULAR,221.0,0,16,3,14,2,3,0,1
2023-04-21,ABC19755,CE,Produto Z,SITE,REGULAR,253.0,0,25,3,21,3,4,6,0
2023-04-02,ABC19755,CE,Produto Z,SITE,REGULAR,250.0,0,11,9,10,6,4,1,1
2023-06-23,ABC19755,CE,Produto Z,SITE,REGULAR,250.0,0,16,4,14,3,3,1,1
2023-04-05,ABC19755,CE,Produto Z,SITE,REGULAR,250.0,0,11,9,10,6,4,1,1
2023-04-08,ABC19755,CE,Produto X,SITE,REGULAR,122.0,0,21,0,17,0,4,5,1
2023-06-26,ABC19755,CE,Produto X,SITE,REGULAR,121.0,0,3,16,2,14,3,0,1
2023-04-10,ABC19755,CE,Produto Z,SITE,REGULAR,250.0,0,11,9,10,6,4,0,1
2023-08-21,ABC19755,CE,Produto X,SITE,REGULAR,126.0,0,11,9,9,0,11,34,0
2023-03-06,ABC19755,CE,Produto Z,SITE,REGULAR,250.0,0,22,0,18,0,4,3,1
2023-07-07,ABC19755,CE,Produto Z,SITE,REGULAR,206.39,1,16,3,14,2,3,13,0
2023-02-18,ABC19755,CE,Produto X,SITE,REGULAR,124.9,1,20,0,15,0,5,25,0
2023-06-30,ABC19755,CE,Produto X,SITE,REGULAR,121.0,0,3,16,2,14,3,0,1
2023-06-10,ABC19755,CE,Produto X,SITE,PROMOCAO,109.9,2,16,0,14,0,2,19,0
2023-06-25,ABC19755,CE,Produto Z,SITE,REGULAR,250.0,0,16,4,14,3,3,0,1
2023-01-05,ABC19755,CE,Produto Z,SITE,REGULAR,259.9,1,27,0,23,0,4,47,0
2023-07-11,ABC19755,CE,Produto X,SITE,PROMOCAO,117.9,1,23,0,20,0,3,38,0
2023-08-15,ABC19755,CE,Produto X,SITE,REGULAR,129.9,1,21,0,18,0,3,37,0
2023-08-20,ABC19755,CE,Produto Z,SITE,REGULAR,230.0,0,11,9,9,0,11,15,0
2023-03-28,ABC19755,CE,Produto X,SITE,REGULAR,122.0,0,21,0,17,0,4,7,0
2023-05-09,ABC19755,CE,Produto Z,SITE,REGULAR,253.0,0,25,3,21,3,4,5,1
2023-08-22,ABC19755,CE,Produto X,SITE,REGULAR,129.9,1,11,9,9,0,11,33,0
2023-03-15,ABC19755,CE,Produto X,SITE,REGULAR,121.0,0,21,0,17,0,4,11,0
2023-02-22,ABC19755,CE,Produto X,SITE,REGULAR,124.9,3,20,0,15,0,5,24,0
2023-03-20,ABC19755,CE,Produto X,SITE,REGULAR,121.0,0,21,0,17,0,4,11,0
2023-06-21,ABC19755,CE,Produto X,SITE,REGULAR,121.0,0,3,16,2,14,3,0,1
2023-05-06,ABC19755,CE,Produto X,SITE,REGULAR,98.45,3,27,0,23,0,4,43,0
2023-03-27,ABC19755,CE,Produto X,SITE,REGULAR,124.9,1,21,0,17,0,4,8,0
2023-04-20,ABC19755,CE,Produto Z,SITE,REGULAR,259.9,1,25,3,21,3,4,0,1
2023-08-21,ABC19755,CE,Produto Z,SITE,REGULAR,230.0,0,11,9,9,0,11,15,0
2023-06-16,ABC19755,CE,Produto X,SITE,REGULAR,121.0,0,3,16,2,14,3,0,1
2023-06-12,ABC19755,CE,Produto Z,SITE,REGULAR,259.9,1,17,0,15,0,2,8,0
2023-01-03,ABC19755,CE,Produto X,SITE,REGULAR,122.0,0,16,14,14,12,4,0,1
2023-08-05,ABC19755,CE,Produto Z,SITE,REGULAR,262.0,0,14,8,11,8,3,0,1
2023-04-11,ABC19755,CE,Produto Z,SITE,REGULAR,250.0,0,11,9,10,6,4,0,1
2023-07-20,ABC19755,CE,Produto Z,SITE,REGULAR,206.39,1,16,3,14,2,3,1,1
2023-05-15,ABC19755,CE,Produto Z,SITE,REGULAR,253.0,0,14,0,12,0,2,4,1
2023-01-30,ABC19755,CE,Produto X,SITE,PROMOCAO,113.9,5,22,0,19,0,3,29,0
2023-01-05,ABC19755,CE,Produto X,SITE,REGULAR,122.0,0,16,14,14,12,4,0,1
2023-07-30,ABC19755,CE,Produto Z,SITE,REGULAR,262.0,0,14,8,11,8,3,7,0
2023-07-05,ABC19755,CE,Produto Z,SITE,REGULAR,221.0,0,16,3,14,2,3,16,0
2023-07-03,ABC19755,CE,Produto Z,SITE,REGULAR,259.9,1,16,4,14,3,3,19,0
2023-08-17,ABC19755,CE,Produto X,SITE,REGULAR,129.9,1,11,9,9,0,11,34,0
2023-08-02,ABC19755,CE,Produto Z,SITE,REGULAR,262.0,0,14,8,11,8,3,0,1
2023-04-23,ABC19755,CE,Produto Z,SITE,REGULAR,253.0,0,25,3,21,3,4,5,1
2023-04-01,ABC19755,CE,Produto X,SITE,REGULAR,122.0,0,21,0,17,0,4,6,0
2023-01-04,ABC19755,CE,Produto Z,SITE,REGULAR,183.0,0,27,0,23,0,4,47,0
2023-06-20,ABC19755,CE,Produto X,SITE,REGULAR,121.0,0,3,16,2,14,3,0,1
2023-06-24,ABC19755,CE,Produto Z,SITE,REGULAR,250.0,0,16,4,14,3,3,1,1
2023-03-17,ABC19755,CE,Produto X,SITE,REGULAR,121.0,0,21,0,17,0,4,12,0
2023-05-05,ABC19755,CE,Produto X,SITE,REGULAR,114.0,0,27,0,23,0,4,42,0
2023-06-14,ABC19755,CE,Produto Z,SITE,REGULAR,250.0,0,16,4,14,3,3,5,1
2023-07-22,ABC19755,CE,Produto X,SITE,PROMOCAO,117.9,1,23,0,20,0,3,71,0
2023-06-07,ABC19755,CE,Produto Z,SITE,REGULAR,253.0,0,17,0,15,0,2,11,0
2023-09-02,ABC19755,CE,Produto Z,SITE,REGULAR,230.0,0,11,9,9,0,11,0,1
2023-08-03,ABC19755,CE,Produto X,SITE,REGULAR,125.0,0,21,0,18,0,3,43,0
2023-07-05,ABC19755,CE,Produto X,SITE,PROMOCAO,112.63,1,23,0,20,0,3,6,0
2023-05-08,ABC19755,CE,Produto Z,SITE,REGULAR,253.0,0,25,3,21,3,4,5,1
2023-01-14,ABC19755,CE,Produto X,SITE,REGULAR,124.9,1,16,14,14,12,4,63,0
2023-01-09,ABC19755,CE,Produto Z,SITE,REGULAR,183.0,0,27,0,23,0,4,46,0
2023-05-23,ABC19755,CE,Produto Z,SITE,REGULAR,259.9,1,14,0,12,0,2,10,0
2023-02-09,ABC19755,CE,Produto X,SITE,PROMOCAO,113.9,1,22,0,19,0,3,3,1
2023-05-14,ABC19755,CE,Produto Z,SITE,REGULAR,253.0,0,25,3,21,3,4,4,1
2023-07-31,ABC19755,CE,Produto X,SITE,REGULAR,125.0,0,21,0,18,0,3,63,0
2023-01-15,ABC19755,CE,Produto X,SITE,REGULAR,122.0,0,16,14,14,12,4,62,0
2023-02-22,ABC19755,CE,Produto X,SITE,REGULAR,124.9,1,20,0,15,0,5,24,0
2023-03-05,ABC19755,CE,Produto X,SITE,REGULAR,121.0,0,20,0,15,0,5,15,0
